8.767104	9.134341
8.984324	9.913760
9.441334	10.930595
10.348466	11.685392
8.592043	9.538634
9.821412	8.895447
8.605839	9.162047
9.143352	9.993207
9.330720	7.408303
9.351643	10.733579
8.520164	8.994532
10.045542	10.681995
9.201611	7.986544
8.598667	8.222541
8.413218	9.805522
9.894172	11.350758
9.307228	9.409832
10.239509	9.003994
8.141098	7.196825
9.356853	9.102114
8.187421	7.744858
9.053059	8.199835
9.249182	8.792546
7.171433	6.536876
8.321183	8.898005
9.769525	9.773901
10.377319	10.115045
9.801450	9.512226
9.822331	8.314662
7.591577	7.114309
9.247123	9.551285
9.544491	8.188000
8.353001	7.080603
7.184276	6.318152
9.371305	9.287322
8.315613	7.976298
8.532132	7.431941
8.856591	10.689710
10.947000	11.932415
6.283836	5.700262
10.733350	11.044467
9.839367	10.595049
9.801934	11.008201
8.523661	10.355880
10.371839	12.233906
8.597722	8.910052
10.548391	10.722750
8.778169	9.039438
9.852679	10.661798
10.405925	10.159568
7.610308	8.984932
8.395571	7.484246
8.994381	10.181896
10.594387	11.229394
8.438626	8.413072
7.090772	8.787236
9.653389	8.599152
10.834038	10.202139
9.412210	10.518444
8.635277	9.075778
10.222113	9.681387
9.884371	9.418079
10.351234	9.863859
8.173019	10.771690
7.641862	7.696846
9.759345	10.459026
7.799121	4.990442
10.210628	11.466567
8.026667	7.932177
9.058012	9.349192
9.254851	9.586325
9.381916	10.391309
9.251610	10.862575
10.462244	10.059634
8.079482	8.287138
8.895820	11.379792
6.318827	7.105972
10.143951	9.323566
7.662100	9.384011
8.057779	8.581260
9.648390	9.638177
9.329358	9.143654
9.499178	10.494625
9.106581	9.920896
7.781531	7.470332
8.124006	7.060218
10.189605	9.056438
8.418844	8.645632
9.762865	10.966389
7.948674	7.435916
9.249872	12.152335
8.415004	10.303670
8.407593	9.697924
9.956946	9.792115
7.668151	6.439892
8.068384	8.927726
8.771396	7.676517
9.676036	9.440770
7.596410	7.171660
8.819959	7.392390
8.621117	8.934213
9.647582	11.273432
8.016762	9.132837
9.902238	11.680414
9.126916	8.966698
12.193864	12.830585
9.875701	9.854963
8.251787	7.662437
8.203996	8.824338
6.372516	7.908987
9.990279	10.048130
7.886161	9.018791
9.047712	10.891734
9.683169	10.202585
8.019396	8.928618
9.320779	9.154404
7.800956	8.608331
8.347710	8.982173
6.556138	9.583029
8.367597	7.340116
9.340539	8.931903
9.613170	9.186501
8.574380	8.590546
9.012464	10.260475
9.117529	9.481802
9.524098	8.787758
8.723299	7.820066
7.483104	9.114967
7.905447	6.588986
8.924330	8.781801
7.660844	6.523265
9.921363	9.932046
7.671317	7.059351
10.208648	11.666652
8.557281	8.478971
7.191174	8.072447
8.535563	8.814747
8.529195	8.718881
7.837088	7.823407
9.232474	10.232302
7.273553	6.750737
7.541008	7.272473
10.607831	9.064335
8.354524	9.028063
9.922096	11.029391
8.665216	10.452043
8.223426	6.825108
7.711207	8.802043
8.885355	8.594879
9.547577	9.122840
8.750261	8.103766
8.010143	7.863610
7.883955	7.756794
9.676511	9.079069
7.284550	6.605490
7.897650	6.592381
8.514724	9.347410
8.551080	6.639640
9.117221	8.919910
7.040092	7.829478
7.663968	5.607131
9.837060	8.964644
8.890551	8.435276
11.263064	10.616251
9.930655	10.962523
9.127370	8.920386
7.797062	6.348296
8.949493	8.472229
10.612819	8.958424
9.159834	10.377091
9.301107	7.616465
7.697003	7.262042
7.823764	7.401783
8.719427	7.443200
10.414584	11.856889
10.436035	10.897622
9.164758	7.659140
11.582775	11.619008
8.608288	8.897908
7.991149	9.098418
8.474484	7.641689
7.989413	6.873745
10.796366	11.496399
8.516182	7.119389
9.411751	8.619497
8.560736	7.915033
10.748219	10.312348
8.833700	8.724087
8.848155	9.508859
8.662938	9.306969
8.807898	9.295607
10.606047	10.061416
9.351460	9.573861
7.647343	7.636717
9.627981	9.785753
8.209310	7.063144
9.511661	9.142957
9.224909	8.908166
8.488493	6.068061
11.292220	11.584416
8.162045	8.971274
8.886062	10.209415
8.426649	9.532649
8.436657	9.019618
9.703576	8.862459
9.128930	9.759439
9.791674	10.718580
8.267134	7.799559
9.809256	9.280175
10.033266	9.775182
9.269762	9.778216
9.861510	10.217314
6.070222	6.549852
8.732988	7.809684
9.665482	10.385166
8.000053	7.659825
8.518744	8.642869
9.356252	9.385747
9.390154	8.593457
9.036916	8.782025
8.308982	8.105983
8.709021	8.802524
8.131649	9.331902
8.814034	7.892737
8.577042	7.764523
8.881971	9.623317
9.906629	9.607990
9.570246	11.233343
8.828921	10.872629
8.567560	9.264399
10.719970	8.746098
8.871675	6.354286
8.290530	10.299630
8.432269	10.639244
8.939918	8.871138
10.054122	9.261032
8.218812	7.736939
9.145001	8.026272
8.020845	6.913322
7.863515	9.449024
9.776779	9.841145
8.853744	8.693478
9.276283	9.186807
6.297740	6.641628
9.372104	9.358101
10.021993	9.334926
8.805392	9.151555
9.154425	7.667001
9.546424	8.163482
8.402388	7.264804
8.823413	8.831030
7.209858	7.371929
9.324539	11.100612
9.938238	11.389745
10.625109	8.878818
10.797543	12.573745
9.488081	9.932832
8.830008	7.540887
9.946749	11.043071
8.502566	7.912021
9.326281	8.137425
8.810284	7.325044
9.132013	8.880839
9.079755	9.557904
10.060429	9.604597
8.296388	7.967082
8.880161	8.810660
9.695170	12.852693
11.789518	10.822273
7.561708	6.795501
7.227535	6.944958
8.752365	8.740007
10.489633	9.976464
7.955583	8.684822
7.624872	7.876252
7.758575	8.253677
7.687463	5.415489
8.917602	10.115429
8.467533	8.635955
5.982993	6.502026
9.610880	12.106128
6.653005	7.976531
9.200248	9.473981
9.130374	8.198976
8.085347	8.422896
10.404856	8.250142
9.853897	7.561777
9.165340	12.022522
8.412609	9.076365
8.697183	8.247326
8.601403	8.245945
9.652215	9.500844
10.677855	11.513241
9.457719	10.050599
8.676445	8.130682
9.835116	11.398011
9.039544	10.000627
8.361682	8.827248
8.002195	9.188088
10.822096	11.694321
7.727343	6.637284
8.843419	8.556957
8.568083	6.477251
9.606984	10.609375
9.639079	9.900771
8.760016	8.822958
7.557006	7.499857
6.658247	6.271344
9.420975	7.618326
8.972471	10.357496
6.002477	6.611902
9.215140	9.596527
9.164006	7.077639
10.312275	10.870093
9.149864	10.498170
8.830549	8.207627
9.293507	9.931060
11.052730	10.547382
9.606996	10.015510
11.011705	12.163183
9.657962	8.543881
10.279239	12.463550
10.057805	9.863353
6.722870	5.936957
8.944299	10.178570
10.138899	8.670232
8.778481	9.760380
8.571645	8.622029
8.788146	8.830758
8.194310	8.913502
10.389444	10.277697
7.876948	8.854654
9.365313	8.694757
9.321885	9.733220
9.515737	10.789788
8.615166	8.401226
7.248161	6.790757
8.531885	7.870669
9.680931	11.030879
9.146908	9.355157
10.015561	8.201886
11.296600	9.672642
10.139008	9.020755
9.920887	10.361328
6.843125	5.166416
7.887934	7.676256
11.985243	11.142580
8.861261	6.299579
8.107391	9.212420
9.286198	11.643289
10.110182	10.352062
8.491615	9.962203
8.045391	8.204682
9.926385	10.570485
7.898015	7.494027
7.313041	6.629274
8.784913	9.095864
10.056719	9.219286
8.833001	9.796480
9.918499	9.409920
8.699060	8.842021
10.038834	10.081427
8.764709	8.582032
9.655676	6.381225
9.847600	10.103053
10.118087	8.795846
11.135200	10.437492
8.576232	6.758009
8.168730	10.462970
8.686369	8.437227
9.184560	11.125926
9.754017	10.353086
7.057901	7.769771
8.043915	8.423759
9.078824	12.064943
9.685460	10.136594
8.711842	8.326232
10.501011	10.832045
9.570529	9.082898
9.686017	10.298794
6.198518	7.368374
7.233165	7.660749
11.007902	9.451595
9.239290	8.592814
8.199877	7.744108
8.439218	7.463300
8.559284	8.083582
8.519398	8.629874
9.216387	9.086863
8.522326	8.676256
9.392443	8.526208
9.265591	9.379640
9.344488	10.831332
7.272081	7.281021
9.157642	11.673598
8.133983	8.622163
10.117175	9.338230
7.901510	6.810414
9.466785	9.025500
9.422540	10.141377
8.473277	7.195145
9.228960	8.143620
8.728120	9.576338
9.509060	9.639685
8.500236	9.783082
9.537776	9.634152
10.606770	10.438449
8.529178	7.992891
7.858160	9.114280
8.478004	6.847019
7.988001	8.988659
9.681914	10.243783
8.806400	6.232399
9.473857	9.604388
7.634518	7.904863
8.416831	8.926243
9.968623	9.715321
7.450077	7.673422
11.000050	11.371667
8.096453	9.062998
9.398708	11.896253
6.078671	5.052013
9.952358	10.542572
9.837890	8.091262
8.869230	8.933453
10.809082	11.881651
8.432988	8.234797
8.224351	6.780284
7.825443	6.413066
9.445372	9.534972
8.965980	8.706059
8.687993	9.594567
9.749511	10.551901
9.520055	8.320666
7.789242	8.668136
7.188673	7.169093
9.465974	9.039948
8.541746	8.741326
8.819053	8.475776
10.354703	9.398335
9.189325	9.523385
8.835695	10.042966
8.626851	10.492020
7.255779	7.544485
8.728289	8.162634
9.607731	9.208614
11.774169	12.567789
8.802155	8.966889
9.240501	9.909548
7.179083	7.295729
8.335762	9.221556
9.128477	7.643457
9.642478	8.777585
9.454626	9.957077
6.735824	7.338865
9.578107	9.774295
10.602536	9.227673
9.074668	10.437671
8.913523	9.624135
8.053721	8.513555
8.236078	6.499930
9.056617	8.884525
11.585252	10.884258
9.284656	9.228572
9.508643	9.153677
8.407814	8.463416
9.349315	10.204614
7.969178	8.127809
10.938180	11.933252
9.731851	10.582151
7.869225	9.170801
9.545681	9.465758
7.422112	8.127945
9.727870	7.815805
7.860522	8.570663
6.424377	4.227339
9.895204	6.907028
9.486724	8.728834
9.607109	10.607264
11.092928	11.629576
11.913965	8.435128
7.943554	9.310740
9.356498	9.282340
9.649176	9.607347
9.723820	10.802163
10.189488	9.009064
9.468937	8.687310
7.951424	6.548216
8.301534	7.969837
8.382929	8.164749
10.650775	10.530065
9.262089	8.460970
8.920936	8.502540
9.118135	9.106178
9.658666	10.948544
9.364236	9.546008
9.307741	8.357600
9.038853	8.969249
8.618883	8.184775
11.394151	13.656061
8.690526	8.407575
8.761186	9.537786
11.255413	11.291309
8.645421	9.529503
8.692851	8.150605
8.509195	8.018347
8.737467	9.148938
9.262343	9.163845
10.839073	12.366641
9.999108	10.847439
8.040959	8.394674
11.014027	11.397141
9.380126	7.785183
7.944155	9.672254
8.798189	8.611204
7.908859	7.055654
9.592595	9.029356
10.184913	8.962997
10.099708	11.235683
9.077978	8.605716
8.272760	8.915057
7.262053	6.888513
6.638167	7.411243
7.498010	6.989239
7.766090	7.770059
9.803560	9.252854
9.130731	8.694371
7.381652	5.032971
8.430504	8.838128
10.848589	10.334750
9.644175	9.890373
9.287483	9.168197
9.555861	10.850541
7.455207	7.182871
8.790674	7.005570
9.194999	8.125069
9.001161	10.835874
10.582661	11.467301
9.158384	11.033503
9.445823	10.819292
8.937858	11.811207
10.177323	11.925083
10.556334	10.499810
9.371195	9.125001
7.509206	6.280200
10.621478	10.007017
8.576625	8.403823
8.948588	9.895408
10.328076	12.224200
10.019977	9.689378
9.407708	10.841588
9.545198	8.693237
7.344750	8.325082
10.158974	10.570354
9.557721	8.645138
8.742963	8.269513
7.433844	8.676547
9.432331	8.162060
9.294929	9.888295
8.770472	8.719984
9.635079	9.635806
8.577582	9.861417
7.749476	7.434695
9.306618	8.743349
8.712339	10.555100
7.595357	6.885804
7.597201	8.007604
8.672439	9.058132
8.480536	7.558519
8.067177	7.413003
6.618808	5.491457
8.725273	8.027030
8.374974	7.935144
9.110688	8.968319
7.775350	8.932061
8.892294	9.085619
8.928439	8.605124
9.981392	11.290616
9.750894	9.471541
8.586791	8.422715
8.819445	7.468549
8.695946	7.095777
9.361269	11.051993
8.631048	9.654946
8.781516	9.481599
9.075805	8.242532
10.522160	9.092591
9.631967	10.235672
9.627565	10.083043
8.478177	9.356902
8.330556	7.187094
8.420651	7.744703
8.614562	9.010084
8.543573	9.014685
10.343195	10.626091
10.180695	11.020791
10.559961	11.577683
9.664079	10.183784
9.506398	8.904935
8.935422	8.802093
9.193204	10.793760
7.474458	10.134597
8.422265	9.697071
8.578804	8.521957
8.163816	8.789670
8.818273	9.219621
9.869523	10.351600
8.386071	6.906704
9.946240	9.547055
10.991533	9.652567
10.641111	10.537718
8.840191	7.204562
7.765478	7.911761
7.393680	6.097614
8.336001	9.884310
8.388238	7.585219
8.767177	8.460233
8.921678	10.982657
10.114679	9.499385
9.745486	9.309664
8.201093	6.411028
7.547830	7.902380
10.066308	10.187772
11.823943	11.103124
8.374465	8.045712
9.550707	8.970939
8.394679	7.102884
8.297502	7.313821
8.791900	7.565605
9.648231	9.247830
7.397860	6.502389
10.025598	10.361516
8.394672	8.362295
9.546949	8.564943
8.870149	6.956648
10.172046	8.317866
8.403304	8.634128
9.333106	10.236915
9.114712	9.964272
8.036293	8.016836
8.769123	7.915801
8.528833	8.285862
8.318454	9.116976
7.556248	6.384885
10.527471	11.016836
9.515673	8.128530
8.581580	8.090659
9.188874	10.026351
10.513502	10.306051
9.583803	10.001819
10.296157	9.816517
8.294382	9.052798
9.733219	8.980906
7.743676	8.021487
8.340343	8.914595
10.547924	10.927900
8.268868	7.363083
8.542914	9.213975
9.348280	8.913162
8.691618	10.726274
7.294143	6.715632
8.448019	8.481799
8.419066	7.440577
9.469040	8.046421
8.314329	9.338981
8.324373	8.910048
8.413073	7.222397
10.490141	11.435287
9.374388	10.197023
8.972170	9.710209
9.009263	10.176421
8.804941	8.095886
9.034344	7.049800
9.219327	8.748585
7.366154	6.758850
7.426704	6.807824
9.206952	9.844314
7.854690	5.885440
9.790680	10.250333
9.481585	8.462200
9.676941	8.226989
9.209153	10.844704
9.214742	9.100595
7.839903	7.369961
9.346262	8.411732
9.309608	8.128672
8.136375	9.249299
9.746041	10.933180
8.193101	8.536807
10.220010	9.529974
10.013796	9.493648
8.485664	8.005852
10.212037	9.390995
9.803332	10.089603
9.497986	9.528111
7.484637	7.519391
9.114751	11.281039
10.485411	10.333498
8.241443	9.279425
10.006004	9.634267
9.297007	10.032367
9.549764	7.342827
9.745335	10.249590
10.021145	10.490864
8.241129	6.786227
9.473154	9.586698
8.488785	8.771793
8.661882	7.417898
10.018278	11.558702
8.578245	9.089939
9.011418	10.344083
8.966189	8.604781
9.616067	10.748396
8.018203	7.780331
9.160116	10.618686
7.636763	7.154885
11.558928	12.735263
6.866630	6.162126
9.699363	8.610444
8.533449	9.367931
9.553469	10.617838
8.679742	8.345793
9.076519	9.229695
8.557403	10.136632
8.222271	6.789063
7.924559	8.616476
8.027006	7.742853
10.986660	10.995008
6.145662	3.996749
8.470067	10.804063
7.239666	7.036475
9.859173	12.036663
8.849681	8.604007
8.678664	9.257112
9.018291	8.306556
7.929868	7.062321
6.369142	5.543985
8.077426	6.813251
8.724386	10.804809
8.649950	9.000732
10.044536	9.157420
10.164389	11.772961
9.276486	9.853711
9.373472	10.025291
9.321482	8.254943
9.751570	10.172175
9.597916	9.774184
8.103305	7.519630
10.091174	9.042994
8.950765	9.455272
9.045170	8.977997
8.696173	7.215188
9.583831	9.645098
10.595575	11.832054
9.694478	11.707818
8.357826	7.413653
9.789817	10.267027
9.332144	9.571843
9.146405	10.075733
10.034229	9.036017
9.225866	9.226838
8.990377	9.283100
8.347104	7.825869
8.695710	8.849874
8.248301	5.402315
10.910430	11.742570
9.782290	11.755651
10.409689	8.872524
9.129128	9.647972
7.795675	8.054124
8.481979	8.492155
8.444426	9.212968
8.980800	9.253503
9.946462	12.471333
8.222310	7.671861
9.909500	11.334989
8.298900	9.521504
8.176372	7.778776
9.464392	9.454696
8.917478	8.948490
10.558566	11.814500
9.143392	9.260875
9.491198	9.415541
10.686462	8.887262
7.434548	7.938333
8.905220	10.528219
8.216979	9.306727
9.127954	10.574443
7.676352	7.018961
7.631455	6.885712
9.525203	9.984864
8.125500	8.223224
7.177460	7.553201
9.192569	9.510109
10.703725	11.049517
8.412648	8.299766
8.252654	6.245452
10.212627	8.820448
8.936041	9.474814
8.837492	10.107055
9.867204	8.944311
10.639375	9.701459
8.666341	9.011119
9.547824	9.043828
9.185507	7.808272
9.702562	8.612991
8.660322	10.214922
7.931358	8.760932
9.466249	9.532154
8.784112	9.029821
10.382110	10.474158
10.018092	12.029448
8.763479	8.753365
8.787772	9.970203
9.560868	8.792526
10.775094	9.430091
9.485967	10.017379
8.273855	9.034289
8.312678	6.780819
9.634298	9.990329
8.078856	7.492452
9.517185	8.521469
9.123862	9.265801
7.725070	7.585286
8.577999	8.951636
10.055381	10.034902
7.235378	7.869615
9.856445	8.831781
7.004269	6.619759
9.391410	9.164042
9.944238	10.090044
7.398393	9.968499
7.486954	7.831718
9.103704	8.376675
9.920573	11.202137
6.959575	7.059360
9.595496	10.037613
10.604374	11.311427
8.244601	8.725421
8.697378	6.929822
8.729855	8.519756
7.650300	6.704570
9.026632	9.068831
9.124971	9.341915
8.016745	8.678617
7.916994	6.414017
9.215074	8.477311
8.276930	8.044708
8.151225	7.651207
7.720764	8.561148
9.360358	9.221677
9.084041	8.384861
9.070773	10.187105
9.048739	8.644877
11.073773	8.834140
9.361064	10.019017
9.827007	7.444920
7.559892	8.119144
9.712948	10.634728
9.677663	10.430418
7.930612	8.998535
10.097583	8.534656
9.485196	9.509774
10.146290	10.230204
9.045525	9.124407
10.193660	11.246839
9.004413	10.859854
7.442058	8.502687
9.244287	8.760266
10.422389	11.138946
8.876096	9.847743
9.109368	11.310490
10.755104	10.125133
9.809624	9.812298
8.895235	9.279747
9.278418	9.527419
8.288973	8.199881
8.277442	8.822665
9.408410	9.533570
9.392991	8.504432
8.815372	7.936939
7.698827	8.641105
11.438611	12.941331
