9.527757	8.623920	1
-0.565124	0.168665	2
16.040397	15.620120	0
16.796685	18.458138	0
17.230428	17.411655	0
9.524264	10.431401	1
2.025621	1.295314	2
8.335264	7.651215	1
0.736794	1.443761	2
8.996419	9.602775	1
7.953218	8.889440	1
-0.009657	0.564335	2
-0.614398	-2.277699	2
15.749668	15.283453	0
15.427743	15.710098	0
15.120872	16.682667	0
0.270920	0.183079	2
16.901434	15.714202	0
-1.129838	-0.699018	2
17.978607	17.970890	0
16.395975	17.278143	0
16.509129	15.882531	0
9.281012	7.995174	1
-0.301924	-2.445049	2
8.504978	8.640102	1
8.618634	9.119356	1
-0.537461	-0.965036	2
10.089571	10.781845	1
16.504507	16.822970	0
0.856471	2.705072	2
-1.691930	-2.706628	2
16.604361	17.235519	0
0.597378	-0.722380	2
14.563076	15.195379	0
16.418134	14.528135	0
0.257648	0.378643	2
17.139936	15.572539	0
15.422837	13.920958	0
15.877973	16.113088	0
15.394434	15.412149	0
16.994499	16.419236	0
7.588323	7.938612	1
-1.396241	-1.715500	2
16.555617	16.268322	0
9.400481	11.534160	1
14.763728	15.085058	0
-0.935610	-0.665305	2
7.555724	8.972456	1
0.654445	0.436821	2
15.640846	15.127014	0
0.800677	1.593764	2
14.791402	15.939462	0
5.996718	5.528397	1
16.392345	17.451144	0
-1.753662	-1.625867	2
8.163117	7.597634	1
14.534565	14.296479	0
-0.082844	-0.963363	2
0.226600	-0.227407	2
17.065410	16.981238	0
-0.884104	-0.628757	2
0.915594	0.050702	2
9.729343	10.170032	1
-0.127239	-0.680733	2
17.013802	16.991065	0
8.246101	6.356958	1
0.618007	-0.653928	2
15.860856	15.815139	0
-0.487837	0.442800	2
0.334505	1.708604	2
8.190848	8.058844	1
-0.494063	1.084119	2
-0.032413	-0.176986	2
1.423664	2.065761	2
7.975648	9.039179	1
7.856695	6.873877	1
0.804450	1.807135	2
7.799951	8.037075	1
15.542424	14.168355	0
7.601201	7.948503	1
15.704060	15.722428	0
9.108397	9.665950	1
9.402944	7.502471	1
7.707527	6.603351	1
16.210605	16.573984	0
2.022241	1.740352	2
9.099698	7.521021	1
8.048833	7.856348	1
16.183774	16.191222	0
16.988157	15.488990	0
9.298558	8.117154	1
0.246887	-0.189947	2
2.503694	2.804691	2
0.334439	1.321713	2
8.026939	8.502689	1
8.270455	8.919463	1
0.727859	0.914186	2
14.549010	13.683770	0
14.879614	14.080078	0
6.692111	6.740231	1
16.686402	16.489981	0
10.076385	8.904354	1
-1.204088	-2.897321	2
2.132147	2.636663	2
18.429236	19.643661	0
7.756795	6.622446	1
0.162017	-0.358879	2
9.526310	11.006771	1
9.163669	9.469377	1
1.103612	0.938384	2
0.554380	-0.793289	2
7.703058	7.385656	1
6.976670	7.760226	1
0.143706	-2.308778	2
15.290310	15.647102	0
-0.212337	-0.236302	2
7.216315	7.139139	1
1.131686	2.380875	2
16.900955	17.365612	0
8.178255	7.820530	1
9.423114	9.189351	1
15.705980	15.255091	0
-0.161479	0.459294	2
0.138231	-0.048424	2
6.966949	6.158697	1
6.710054	6.292131	1
7.953091	9.208942	1
15.023756	14.452773	0
15.206137	15.336277	0
-1.402637	-1.253224	2
15.396187	15.020933	0
-0.669710	0.771862	2
16.660993	16.713760	0
8.259103	6.360917	1
7.281520	6.355534	1
6.910002	6.415544	1
9.690701	9.065821	1
-0.765930	0.357839	2
8.473703	8.342677	1
16.427672	17.090955	0
16.826922	18.627994	0
16.238158	14.922610	0
5.958995	5.257048	1
1.361557	1.912049	2
16.273811	15.513835	0
17.116890	16.832066	0
16.461674	16.010066	0
15.837928	13.812039	0
6.670308	6.411211	1
1.061310	3.530884	2
8.488680	9.072903	1
-0.624259	-1.391760	2
14.733570	14.554449	0
14.789489	14.346442	0
9.532713	9.916376	1
15.823767	15.787536	0
16.411388	16.784678	0
8.597640	7.949516	1
14.583740	13.109440	0
8.207498	9.425078	1
0.191491	-1.249974	2
15.150596	15.051951	0
-0.421481	-0.427656	2
17.388050	19.182896	0
8.483811	8.425707	1
-0.436510	-0.289887	2
16.232349	14.862132	0
0.283819	-0.990980	2
-0.306305	-0.965202	2
15.178167	15.568005	0
15.605801	14.864866	0
6.580109	7.327527	1
15.291550	15.947502	0
17.092227	15.304450	0
-0.786638	0.374474	2
7.469274	7.368473	1
1.131515	3.386927	2
0.181391	-1.450721	2
1.422643	2.651609	2
7.721661	7.316262	1
0.168249	0.482638	2
7.896604	7.581319	1
8.721334	8.883562	1
9.470362	10.057770	1
8.941440	8.710370	1
-0.917400	-2.149624	2
14.997104	14.218785	0
1.110464	1.869338	2
16.415893	15.237941	0
15.463266	15.048373	0
0.437374	0.239248	2
-0.419204	0.262131	2
1.157512	1.626605	2
16.321567	14.982204	0
7.741104	9.396102	1
8.723718	9.769128	1
16.373733	16.267936	0
-1.253647	-0.093890	2
-0.648128	-1.053105	2
15.824265	15.991970	0
9.294986	7.583689	1
7.320727	6.708077	1
9.412427	9.703110	1
15.040811	14.287192	0
15.625951	13.868936	0
17.515693	18.435670	0
15.933340	16.223508	0
8.372415	9.492203	1
0.261990	0.663673	2
7.759856	6.696550	1
8.049410	9.068214	1
8.910969	7.820991	1
15.873903	15.424113	0
-0.624389	1.337949	2
8.661174	9.600262	1
0.087100	-0.962771	2
-0.892275	-1.447441	2
9.201285	9.283038	1
8.777223	9.883341	1
7.480509	8.638159	1
-0.836455	-2.020042	2
16.179947	15.711805	0
7.215612	7.626684	1
16.729913	18.879354	0
-1.616423	-2.893400	2
-0.111299	0.024505	2
16.893888	15.065444	0
16.580432	15.437247	0
16.687178	18.299682	0
9.074037	8.357912	1
0.163486	-0.255848	2
-0.819855	-1.413189	2
9.905733	10.905079	1
0.336858	-0.431617	2
-0.165111	-1.181885	2
15.711514	15.825672	0
16.768293	16.094639	0
16.874538	15.777482	0
7.823107	8.414459	1
16.187031	17.973316	0
-1.955672	-1.246455	2
15.538929	14.213023	0
14.469423	15.534524	0
-0.602360	-0.230237	2
7.194086	7.161861	1
17.470969	17.826476	0
15.537071	15.634144	0
6.168770	4.877715	1
16.553166	17.253943	0
7.542208	6.792305	1
7.127798	7.296756	1
7.424336	7.711275	1
15.711009	15.269496	0
6.573181	7.965601	1
0.908297	1.278932	2
8.410092	9.851660	1
8.693625	8.550796	1
16.011598	16.927078	0
-1.295572	-0.948027	2
1.326171	1.838384	2
1.974792	0.214758	2
6.988714	6.954757	1
16.819583	16.741109	0
8.561805	7.296359	1
14.998874	15.984431	0
15.043522	15.211545	0
9.316731	10.620728	1
7.533240	8.514954	1
-1.205032	-1.070801	2
0.202628	1.009227	2
-0.514089	0.607208	2
16.388720	15.727591	0
15.615685	16.133857	0
-0.889514	-1.413014	2
0.777765	0.373678	2
16.284501	15.478192	0
0.056876	2.147437	2
8.792620	8.801842	1
1.802352	3.185838	2
15.449759	17.442478	0
8.859943	7.187923	1
0.273673	-1.388180	2
1.606918	2.098441	2
15.878640	15.952127	0
16.492067	16.587547	0
7.017880	7.539480	1
14.717795	15.068011	0
-1.276944	-1.949132	2
16.674876	16.096573	0
14.737575	13.098617	0
-0.187666	0.719002	2
-0.846782	-2.276138	2
1.712148	1.514117	2
8.292238	8.774148	1
15.394567	14.657488	0
-0.390376	0.476751	2
-0.689395	-0.872095	2
-0.407288	-0.653728	2
15.528254	16.344180	0
0.164615	0.542313	2
-0.923564	-1.245113	2
-1.788314	-3.359907	2
-0.338152	-1.080424	2
7.683727	7.477242	1
15.473993	16.405237	0
16.359876	17.339733	0
8.125314	7.409228	1
16.294251	15.083362	0
9.057664	8.785433	1
9.127084	10.234718	1
-0.632067	0.421987	2
1.212286	1.202590	2
9.779885	11.218806	1
8.536497	8.215518	1
8.696261	8.884059	1
-1.102552	-2.535157	2
-0.532018	-1.724501	2
9.390530	9.264806	1
8.610419	7.769644	1
-0.621357	-0.441923	2
9.146843	8.642567	1
16.384355	15.738514	0
8.244984	8.898089	1
1.084947	0.392684	2
0.856585	0.221332	2
7.913161	9.000355	1
-1.768532	-2.380344	2
9.303360	10.858310	1
8.908538	8.486482	1
16.043414	15.383839	0
16.448306	14.428085	0
15.028789	14.298743	0
8.308890	8.766090	1
15.220738	13.467886	0
16.163661	16.132321	0
6.764682	5.447855	1
16.502039	14.967514	0
8.372928	9.442656	1
6.613860	6.288871	1
7.597226	6.457479	1
18.694799	18.274801	0
0.727286	-0.479820	2
-0.237834	-0.107277	2
1.614716	1.817037	2
16.559927	17.512334	0
8.354336	7.679066	1
0.290476	-0.105203	2
15.385085	15.848894	0
7.139084	5.888499	1
1.748730	-0.752124	2
7.054496	5.715510	1
6.729378	5.784825	1
7.973073	9.804942	1
7.391452	7.682011	1
-0.716485	-1.060993	2
9.193982	9.915042	1
7.250350	7.827305	1
8.457775	7.971636	1
9.858108	11.505102	1
-0.448271	-3.537423	2
8.646682	7.560765	1
8.045631	7.691250	1
6.976243	7.567590	1
0.798089	0.402754	2
-0.687621	-0.128061	2
10.156335	11.890346	1
-1.037797	-2.918192	2
16.288606	15.768534	0
13.898135	12.726755	0
15.839098	14.099839	0
-1.330645	-0.455967	2
8.782114	9.021178	1
7.523351	8.096948	1
9.536335	7.733473	1
16.161070	14.921420	0
-0.189466	-1.719092	2
16.466515	14.810503	0
8.964530	9.309106	1
0.511832	1.220282	2
8.880156	10.375358	1
0.481575	2.614170	2
0.853413	0.726465	2
9.720805	10.082112	1
0.587233	0.348689	2
16.932988	19.168714	0
9.260254	10.390944	1
15.721106	15.519744	0
-0.085693	-0.082575	2
8.207841	8.099822	1
0.297839	1.677031	2
-0.530297	-0.835754	2
15.534771	16.574492	0
14.603901	15.922518	0
16.288909	17.322636	0
16.502575	17.623039	0
7.938534	8.559293	1
0.251413	-1.430000	2
14.282864	14.437433	0
-1.162692	-0.545007	2
0.608809	-0.076756	2
15.679585	16.712053	0
15.214647	14.291534	0
6.715402	6.806707	1
-0.679096	-1.782159	2
7.217122	7.620710	1
9.175700	8.063021	1
-0.832348	-1.103242	2
16.560122	14.900820	0
8.446320	7.816419	1
18.030369	17.440779	0
0.209865	0.978604	2
-1.327831	-1.563245	2
15.895478	14.737389	0
8.631799	8.169017	1
16.735765	17.340883	0
10.947102	10.112694	1
6.490065	7.765653	1
17.198153	16.655628	0
17.450832	17.547444	0
14.774579	14.657265	0
1.161388	2.580030	2
-0.525266	-0.070854	2
15.213375	15.297601	0
10.432164	12.000206	1
0.536564	-0.272482	2
8.087188	8.547792	1
1.261293	0.921153	2
16.838428	17.022700	0
7.068956	7.446888	1
17.465541	17.877946	0
7.385392	6.593673	1
16.379150	16.481736	0
16.281347	16.982373	0
17.565711	17.219561	0
16.126813	17.370261	0
16.053398	18.666162	0
7.103093	8.086823	1
17.191436	17.362625	0
8.467961	8.851166	1
7.717624	7.113400	1
18.047551	20.185627	0
-0.117989	-0.815027	2
14.539257	12.936990	0
7.963396	5.266981	1
15.351125	17.610913	0
7.593727	6.931932	1
1.315842	2.128689	2
16.607680	17.128719	0
9.415928	8.548516	1
16.103558	16.169745	0
8.063540	8.358539	1
16.798242	16.822755	0
2.091457	2.242147	2
8.804276	9.503386	1
-1.579857	0.009063	2
8.598452	8.027483	1
9.229514	9.812003	1
0.038873	0.884022	2
2.023811	3.689827	2
17.395788	17.321362	0
15.428729	15.495516	0
-0.342605	-1.669730	2
-0.881640	-0.867514	2
15.960833	16.789131	0
16.582049	16.463439	0
16.868466	16.166811	0
6.999195	6.543681	1
17.052098	16.763748	0
7.852493	6.237746	1
17.595616	18.762051	0
7.208435	7.282709	1
14.829257	15.993061	0
-0.500588	0.346931	2
16.134636	15.576145	0
15.352949	13.789766	0
5.773227	5.869070	1
0.066580	-0.048482	2
1.694227	1.186027	2
15.949017	15.716199	0
15.461789	15.478671	0
0.273446	0.847717	2
7.228857	6.680020	1
7.077100	5.221193	1
8.776719	7.054415	1
6.680716	5.036822	1
6.185261	5.604726	1
-2.221941	-3.165729	2
17.017238	17.103304	0
-0.414988	-0.268085	2
15.998877	16.867455	0
-0.557615	-0.699103	2
16.190183	17.123057	0
0.853683	0.801052	2
16.891945	15.501387	0
16.915805	16.270823	0
8.780876	7.750554	1
-1.827123	-3.313664	2
16.554740	16.988731	0
0.667382	1.532241	2
1.031535	-0.549316	2
8.524856	8.404208	1
16.278107	16.192134	0
8.504026	10.050874	1
17.527965	17.876415	0
-0.759528	0.657927	2
16.434482	17.304338	0
8.393127	7.192114	1
0.012966	0.329795	2
-0.815460	-0.301391	2
1.074591	0.450163	2
16.452146	14.702195	0
6.754500	7.765913	1
8.456142	7.710867	1
16.816264	15.887861	0
16.198481	18.175131	0
7.327309	6.183443	1
6.805909	6.028997	1
17.437131	17.937619	0
9.246241	9.250384	1
-0.087621	0.001121	2
16.388932	17.752805	0
9.760345	10.091932	1
15.466037	16.218383	0
15.330166	15.489643	0
16.259760	16.155343	0
-0.798582	-2.091219	2
8.743735	7.743919	1
8.095380	6.979375	1
10.250293	9.883880	1
8.862598	10.062964	1
16.431493	15.518038	0
15.418089	14.657524	0
0.904474	-0.327262	2
8.095223	9.695106	1
15.928744	15.530926	0
0.196287	1.010626	2
7.215333	8.693340	1
0.730157	2.285201	2
15.221668	15.290975	0
-0.038644	1.041345	2
-0.111234	-2.936315	2
16.110295	18.413198	0
7.903703	6.936079	1
15.588564	16.262874	0
5.640183	6.704207	1
16.460147	18.531314	0
9.496151	10.231725	1
-0.311559	0.574765	2
9.144543	9.922410	1
-0.006998	-0.017505	2
15.260218	16.575162	0
-0.384903	-0.029696	2
17.636511	17.347086	0
0.823577	1.325044	2
16.414027	15.351697	0
8.927490	8.636751	1
5.030041	5.947433	1
8.573000	7.319661	1
0.547685	1.100444	2
9.284374	8.595588	1
7.157856	7.933271	1
6.731777	7.170045	1
16.595676	14.966319	0
16.793103	16.676761	0
7.848229	7.411880	1
-1.470993	-1.922672	2
-0.539441	-0.375173	2
15.778251	17.359267	0
0.380742	-0.580153	2
9.512731	8.477456	1
16.986429	16.185740	0
-0.501780	-0.597386	2
15.852832	17.192843	0
16.504814	17.793033	0
-0.590955	1.534886	2
8.927726	9.832531	1
16.805607	16.217038	0
0.757250	-0.505936	2
7.970634	8.477624	1
8.184366	8.049866	1
7.577775	7.489150	1
17.295955	17.012980	0
14.779752	14.946421	0
0.311611	0.602623	2
0.100950	-0.499647	2
14.495520	13.680009	0
1.489917	1.894682	2
0.904364	1.476583	2
18.457024	19.530459	0
15.119966	14.992309	0
17.721144	16.003023	0
8.464056	9.778937	1
-0.435789	0.716581	2
6.671769	6.022243	1
16.430870	14.176096	0
16.930558	17.042859	0
1.504026	0.826282	2
-0.588546	0.303397	2
0.340781	1.900406	2
0.160394	-0.488420	2
8.098167	7.967157	1
7.353475	6.860789	1
9.081410	10.804078	1
17.049470	15.478844	0
14.864201	15.395075	0
16.221723	15.751862	0
0.969931	1.932649	2
15.511939	17.534910	0
8.939608	7.830433	1
8.588223	8.706806	1
6.634559	6.943560	1
7.506958	6.363594	1
14.920474	14.288477	0
7.422317	6.732953	1
-0.732571	0.389297	2
16.413805	18.029534	0
15.636040	15.853769	0
-0.436805	-0.862292	2
8.015983	7.908048	1
17.670969	19.312458	0
16.685842	16.226275	0
17.342693	18.145782	0
-0.873848	-0.580817	2
7.575462	9.277542	1
9.206973	9.280748	1
8.206687	7.648220	1
16.560920	17.341282	0
8.453977	9.518766	1
-0.096628	-1.163636	2
7.128495	7.454681	1
8.224901	8.806875	1
15.869597	16.859496	0
0.476568	0.453519	2
0.332522	1.981996	2
15.577099	15.577126	0
9.344769	7.668483	1
15.897298	16.128805	0
8.263219	9.602216	1
9.354247	9.145925	1
0.485151	0.701556	2
8.027922	10.250368	1
16.222871	15.614163	0
16.111307	15.636486	0
8.668414	8.184655	1
1.211077	3.009167	2
0.781096	0.495214	2
8.185675	5.543496	1
0.233398	0.462521	2
8.382821	7.467799	1
0.498840	1.180413	2
9.562955	8.046033	1
6.643047	5.198876	1
7.924837	8.221811	1
8.782693	10.585179	1
15.694120	16.631459	0
10.450905	9.263936	1
17.306707	16.785322	0
16.807411	16.390368	0
4.970946	2.863099	1
14.621410	13.309669	0
16.035678	18.207415	0
7.282491	7.027793	1
7.844333	6.462821	1
17.950112	17.304498	0
17.804862	17.361909	0
17.236121	17.134045	0
0.169582	0.977417	2
15.245738	17.761697	0
7.085883	5.969116	1
-0.399603	-0.314130	2
0.025208	1.008002	2
4.983376	4.850783	1
-1.102073	-0.242668	2
7.504522	6.893971	1
-0.699543	-1.344522	2
7.701139	7.218261	1
-0.074767	0.293022	2
8.106646	8.622477	1
15.712061	15.107085	0
14.460701	14.470375	0
-0.797683	-0.066751	2
16.816340	18.017264	0
6.164505	5.944419	1
-0.165223	0.282454	2
8.761186	8.981834	1
17.339695	18.354999	0
15.738392	15.525319	0
0.692555	0.699119	2
0.107217	-0.399148	2
8.329898	7.448416	1
7.451601	8.708518	1
0.427021	0.437873	2
16.658692	17.575641	0
-1.434270	-1.205606	2
7.314258	7.658769	1
0.182712	-0.478688	2
8.496421	9.610940	1
1.016134	1.445936	2
15.774640	15.094121	0
16.760173	16.435845	0
17.174918	17.405402	0
8.275983	10.578847	1
6.940108	7.509654	1
8.459531	8.443231	1
-0.211869	-0.531974	2
5.613792	5.188237	1
14.879419	13.402027	0
6.057385	8.072140	1
15.655713	16.827246	0
1.510070	1.257984	2
15.043691	15.494625	0
16.593850	16.766179	0
9.481569	9.258607	1
15.026237	16.346022	0
15.199668	14.137047	0
16.130464	14.259033	0
-0.494728	-1.029549	2
8.089872	7.507483	1
17.275163	18.045608	0
0.219695	0.116850	2
0.886710	0.136072	2
-0.472910	0.292763	2
15.407675	13.857946	0
-1.657952	-1.576635	2
0.352069	-0.923447	2
15.037768	15.168788	0
15.868459	15.521864	0
-0.132901	0.250884	2
-1.875958	-3.644469	2
5.085305	4.742031	1
-1.118903	-0.955532	2
8.384133	7.585816	1
1.193765	0.252047	2
14.815914	13.777915	0
-0.362545	0.492534	2
-0.169458	-0.246573	2
16.399192	14.222870	0
8.210416	6.451533	1
16.964526	16.504310	0
16.191380	15.306706	0
16.023520	16.132292	0
0.427991	1.202897	2
16.068442	15.725505	0
7.742923	8.595615	1
0.521472	0.158710	2
9.243937	7.528134	1
2.516976	2.110261	2
14.566305	14.334041	0
1.206463	-1.720224	2
6.641398	6.916761	1
-0.757952	-0.796855	2
-0.736680	-1.329062	2
13.678549	13.914362	0
14.800006	14.235970	0
8.228309	8.236199	1
6.853064	7.116737	1
8.591428	6.826400	1
1.650819	3.862518	2
7.248136	5.704484	1
15.025191	15.294054	0
9.221883	9.667749	1
7.682232	7.857517	1
-0.807946	-1.155009	2
7.332790	7.611066	1
17.854479	18.184415	0
16.543116	14.987444	0
7.836408	5.760720	1
7.876705	7.250980	1
-2.537901	-1.188829	2
-0.034181	-2.554273	2
-1.599007	-1.994032	2
-0.384862	0.497476	2
16.525140	15.245063	0
1.304978	2.164636	2
8.533018	6.569033	1
7.836385	8.236955	1
17.027366	17.385249	0
8.672616	9.171237	1
15.995345	16.482571	0
14.985593	13.236120	0
-0.335587	-1.609982	2
15.188328	14.105062	0
16.061690	16.085267	0
16.871796	15.284205	0
16.361469	15.214251	0
-0.473240	-1.153860	2
-1.788593	-2.365263	2
-2.483247	-3.560159	2
6.937904	6.828917	1
0.220519	0.152113	2
17.367007	17.370584	0
-0.097781	1.546737	2
15.876726	16.031623	0
0.859707	2.030972	2
16.602045	16.572344	0
2.062618	1.763775	2
14.766850	15.869759	0
8.749716	8.992718	1
0.037510	0.577934	2
8.387540	9.156072	1
0.454898	0.430926	2
18.866455	22.734985	0
8.474792	7.424160	1
-0.289667	0.774118	2
1.460247	1.083953	2
16.534378	13.847341	0
15.353740	16.068542	0
17.023031	18.437407	0
15.880340	15.816326	0
1.325148	0.040195	2
5.757072	5.803057	1
15.752182	15.188340	0
0.339294	0.342905	2
1.504319	1.593659	2
8.132856	6.885006	1
-1.187578	0.347141	2
-1.026873	-0.627414	2
17.715231	17.626050	0
16.047975	16.399862	0
16.454871	17.861940	0
15.851277	16.422488	0
6.818215	5.516726	1
-1.277225	-1.457861	2
0.722024	-1.005851	2
0.447247	0.702874	2
17.144042	15.880889	0
16.931118	17.720457	0
9.790777	8.911162	1
16.554586	16.166916	0
6.675187	5.821271	1
9.314244	10.088163	1
-0.384481	1.631134	2
16.139245	16.069753	0
14.969777	17.059312	0
0.318743	0.154062	2
8.574783	8.337235	1
15.111877	16.113848	0
7.825796	9.818356	1
14.518777	14.429889	0
8.524242	8.188342	1
8.279793	6.719624	1
6.415258	6.489404	1
